Census Tract , CES 3.0 Score,CES 3.0 Percentile," CES 3.0 
Percentile Range",Total Population,"California 
County",Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other (%)
6037573201,61.46,96.87,95-100% (highest scores),4930,Los Angeles,60.5,4.6,14,0.1,18.8,1.9
6037531301,61.45,96.86,95-100% (highest scores),5601,Los Angeles,98.6,0.8,0.4,0,0.1,0.1
6037553702,61.44,96.85,95-100% (highest scores),4902,Los Angeles,91.6,1.8,4.7,0,1.7,0.2
6037536104,61.42,96.83,95-100% (highest scores),4052,Los Angeles,91.5,4.6,2.1,0.1,1.2,0.5
6037535001,61.39,96.82,95-100% (highest scores),4325,Los Angeles,88.4,0.8,10.1,0,0,0.6
6037543000,61.35,96.81,95-100% (highest scores),4345,Los Angeles,41.6,0.5,55.4,0.1,0.3,2.1
6019000501,61.3,96.8,95-100% (highest scores),2815,Fresno ,79.5,5.7,6.2,0.4,7,1.1
6099003802,61.27,96.78,95-100% (highest scores),5860,Stanislaus ,74.4,20.9,1.1,0.5,1.8,1.3
6037404802,61.25,96.77,95-100% (highest scores),4335,Los Angeles,81.5,3.5,1,0.3,13.1,0.5
6037542401,61.23,96.76,95-100% (highest scores),4912,Los Angeles,56.1,0.8,40,0.1,1.7,1.4
6037199000,61.19,96.75,95-100% (highest scores),5066,Los Angeles,61.2,2.6,0.8,0.1,34.8,0.5
6037187102,61.18,96.73,95-100% (highest scores),3254,Los Angeles,60,16,1.4,0.1,21.1,1.3
6037553801,61.13,96.72,95-100% (highest scores),4174,Los Angeles,75.2,3.9,16.8,0.1,2.8,1.3
6071001504,61.09,96.71,95-100% (highest scores),5676,San Bernardino,69.7,8,11.3,0.2,9.5,1.3
6037232500,61.01,96.7,95-100% (highest scores),4619,Los Angeles,56.9,0.6,40.8,0.2,0.2,1.4
6037404702,60.99,96.68,95-100% (highest scores),5882,Los Angeles,75.8,3.2,1.2,0.1,18.8,0.8
6099000803,60.92,96.67,95-100% (highest scores),4789,Stanislaus ,50.7,33.6,5.3,0.6,6.2,3.7
6037241001,60.89,96.66,95-100% (highest scores),4285,Los Angeles,61.7,0.9,35.6,0.3,0.5,1.1
6037402702,60.81,96.65,95-100% (highest scores),6313,Los Angeles,86,4.8,5.7,0.2,2.3,1
6037240200,60.81,96.63,95-100% (highest scores),5252,Los Angeles,70.2,1.1,27.5,0.2,0.2,0.8
6071001803,60.8,96.62,95-100% (highest scores),2985,San Bernardino,55.6,30.9,6.7,0.4,5.5,0.8
6037530902,60.65,96.61,95-100% (highest scores),4160,Los Angeles,95.7,1.3,0.2,0.1,2.5,0.2
6037602002,60.64,96.59,95-100% (highest scores),3195,Los Angeles,76.8,3.8,14.1,0.1,4.2,1.1
6071007200,60.58,96.58,95-100% (highest scores),6798,San Bernardino,49.9,17.5,6.6,0.3,23.2,2.6
6037433102,60.51,96.57,95-100% (highest scores),5085,Los Angeles,60.4,2.2,0.1,0.1,36.6,0.6
6037550000,60.5,96.56,95-100% (highest scores),1146,Los Angeles,33.6,32.7,13.5,0.3,16.5,3.3
6037540000,60.44,96.54,95-100% (highest scores),6973,Los Angeles,90.6,1.6,5.5,0,1.6,0.6
6019004404,60.38,96.53,95-100% (highest scores),3556,Fresno ,59.2,19,5.7,1.1,12.8,2.3
6037220100,60.35,96.52,95-100% (highest scores),2334,Los Angeles,28.7,4.5,58.3,0,6.1,2.4
6037540700,60.24,96.51,95-100% (highest scores),3014,Los Angeles,61.3,0.6,36.7,0.2,0.2,1
6037404701,60.18,96.49,95-100% (highest scores),5873,Los Angeles,82.3,2.9,0.5,0.1,13.7,0.4
6037531602,60.12,96.48,95-100% (highest scores),4494,Los Angeles,98.5,1.1,0.2,0,0.1,0.2
6037204910,60.12,96.47,95-100% (highest scores),3105,Los Angeles,96.6,1.5,0.3,0.3,0.7,0.5
6037543400,60.1,96.46,95-100% (highest scores),4090,Los Angeles,56.2,5.9,17.2,0.2,18.2,2.3
6037239801,60.09,96.44,95-100% (highest scores),3412,Los Angeles,75.2,0.4,23.6,0.1,0.1,0.6
6037553802,60.08,96.43,95-100% (highest scores),6342,Los Angeles,71.7,9.2,13.1,0.5,4.5,0.9
6037530500,60.01,96.42,95-100% (highest scores),4567,Los Angeles,98.1,0.9,0.1,0.1,0.4,0.4
6019008501,59.95,96.41,95-100% (highest scores),4585,Fresno ,93.7,3.9,0.1,0.2,1.7,0.5
6037408800,59.87,96.39,95-100% (highest scores),3738,Los Angeles,71,11.3,7,0.2,9.4,1.2
6001409100,59.87,96.38,95-100% (highest scores),2255,Alameda ,51.8,1.6,41,0.1,3.7,1.8
6065030103,59.83,96.37,95-100% (highest scores),2105,Riverside ,65,24.4,4,0.7,3.2,2.6
6065041410,59.81,96.36,95-100% (highest scores),3288,Riverside ,94.1,4.5,0.2,0.4,0.5,0.2
6037297110,59.81,96.34,95-100% (highest scores),4679,Los Angeles,64.5,20.4,8.2,0.4,4.1,2.3
6019002702,59.8,96.33,95-100% (highest scores),5882,Fresno ,80.7,4.1,3,0.3,11,1
6037530601,59.78,96.32,95-100% (highest scores),3431,Los Angeles,95,1.7,0.4,0.1,2.2,0.6
6029002000,59.77,96.3,95-100% (highest scores),7111,Kern ,57.5,9.3,28.3,0.6,2.4,1.8
6037541500,59.74,96.29,95-100% (highest scores),5836,Los Angeles,85.9,0.4,12.7,0,0.6,0.3
6037572500,59.69,96.28,95-100% (highest scores),3365,Los Angeles,39.5,11.1,26.9,0.5,18.5,3.5
6037104310,59.68,96.27,95-100% (highest scores),4921,Los Angeles,94,1.6,3.9,0.1,0.1,0.3
6065042508,59.68,96.25,95-100% (highest scores),4888,Riverside ,72.4,9.8,12.2,0.2,3.3,2.1
6037241120,59.67,96.24,95-100% (highest scores),4564,Los Angeles,65.1,0.7,32.3,0.4,0.4,1.2
6037242300,59.66,96.23,95-100% (highest scores),4586,Los Angeles,71.4,0.5,26.7,0.2,0.1,1
6001408800,59.65,96.22,95-100% (highest scores),5547,Alameda ,45.9,2.1,41.4,0.2,7.8,2.7
6029006201,59.6,96.2,95-100% (highest scores),2877,Kern ,69.3,26.9,0.9,0.6,1.3,0.9
6037122200,59.48,96.19,95-100% (highest scores),4141,Los Angeles,86.4,8.9,0.7,0.1,3.1,0.8
6037543801,59.43,96.18,95-100% (highest scores),5263,Los Angeles,45.4,10.9,4.8,0.3,35.5,3
6073003901,59.42,96.17,95-100% (highest scores),4241,San Diego,86.5,1.8,10,0.4,0.8,0.6
6029004604,59.32,96.15,95-100% (highest scores),15845,Kern ,69.7,7.8,11,0.3,10.2,1
6029002600,59.3,96.14,95-100% (highest scores),3539,Kern ,72.4,14.8,9.1,1.1,0.9,1.7
6037231720,59.28,96.13,95-100% (highest scores),4966,Los Angeles,78.1,1.2,17.2,0.1,2.2,1.3
6065030503,59.23,96.12,95-100% (highest scores),3812,Riverside ,84.6,6.1,5.6,0.3,1.5,1.8
6077003700,59.22,96.1,95-100% (highest scores),3570,San Joaquin,63.4,28.6,1.7,0.6,4.2,1.5
6037191810,59.18,96.09,95-100% (highest scores),3498,Los Angeles,72.7,17.1,4.1,0.1,4.2,1.8
6037502500,59.17,96.08,95-100% (highest scores),4215,Los Angeles,88.8,7.8,0.9,0.2,1.5,0.7
6037542602,59.14,96.07,95-100% (highest scores),5496,Los Angeles,71.8,1.1,25.2,0.2,1,0.7
6019003400,59.13,96.05,95-100% (highest scores),4555,Fresno ,50.5,23.4,4.3,0.7,19.6,1.6
6065040102,59.13,96.04,95-100% (highest scores),4630,Riverside ,74,21.7,1.7,0.5,1.3,0.8
6037530801,59.13,96.03,95-100% (highest scores),6325,Los Angeles,96.4,1.6,0.5,0.1,1.1,0.3
6037227020,59.12,96.01,95-100% (highest scores),3599,Los Angeles,92.8,0.3,6.5,0,0.2,0.3
6037533902,59.01,96,95-100% (highest scores),4051,Los Angeles,96,2.4,0.2,0.3,0.8,0.3
6037530802,59,95.99,95-100% (highest scores),3668,Los Angeles,95,2,0.4,0.4,2,0.3
6047002201,58.98,95.98,95-100% (highest scores),6097,Merced ,73.3,21.3,2.4,0.4,1.1,1.4
6037534502,58.94,95.96,95-100% (highest scores),4257,Los Angeles,96.3,2.6,0.2,0,0.4,0.5
6037294701,58.93,95.95,95-100% (highest scores),3019,Los Angeles,87.1,4.2,6.1,0.4,1.5,0.8
6037534900,58.85,95.94,95-100% (highest scores),6569,Los Angeles,98,0.7,0.6,0.1,0.2,0.4
6037195802,58.85,95.93,95-100% (highest scores),2881,Los Angeles,62.1,6.2,2.4,0.2,27.9,1.2
6037534405,58.8,95.91,95-100% (highest scores),4292,Los Angeles,96.3,1.8,0.6,0.2,0.6,0.4
6071007108,58.79,95.9,95-100% (highest scores),2202,San Bernardino,45.7,18.2,25.9,0.4,7,2.8
6037104401,58.76,95.89,95-100% (highest scores),3357,Los Angeles,96.8,2.1,0.1,0.4,0.6,0.1
6037570403,58.76,95.88,95-100% (highest scores),4587,Los Angeles,76.8,2.5,15.3,0.1,4.4,0.9
6111004902,58.75,95.86,95-100% (highest scores),5091,Ventura ,95.8,1.5,1.2,0.1,0.9,0.5
6037402501,58.73,95.85,95-100% (highest scores),5577,Los Angeles,91.2,2.9,2.7,0.5,1.9,0.7
6037570203,58.73,95.84,95-100% (highest scores),3973,Los Angeles,60.7,5.2,23.3,0.2,8.9,1.8
6037123204,58.69,95.83,95-100% (highest scores),3449,Los Angeles,77.6,13.5,3.9,0.1,3.5,1.4
6037229200,58.69,95.81,95-100% (highest scores),4394,Los Angeles,81.7,0.6,16.2,0.1,0.8,0.6
6037127220,58.66,95.8,95-100% (highest scores),4931,Los Angeles,63.8,19.2,4.8,0.2,10.5,1.5
6073005100,58.65,95.79,95-100% (highest scores),7140,San Diego,33.3,42,15.4,0.8,5.4,3.1
6037542106,58.64,95.78,95-100% (highest scores),3373,Los Angeles,85.2,1.4,12,0.1,0.8,0.5
6037123203,58.6,95.76,95-100% (highest scores),3765,Los Angeles,81.8,9.3,4,0.1,3.3,1.5
6037192700,58.57,95.75,95-100% (highest scores),3513,Los Angeles,59.4,9.9,5,0.3,23.9,1.5
6037239201,58.55,95.74,95-100% (highest scores),3562,Los Angeles,81.5,0.7,16.8,0.1,0.2,0.8
6037532700,58.53,95.72,95-100% (highest scores),2990,Los Angeles,97.3,0.6,1.9,0,0.1,0.1
6037232120,58.51,95.71,95-100% (highest scores),5263,Los Angeles,78.3,0.7,19.3,0.4,0.4,1
6037571701,58.46,95.7,95-100% (highest scores),6352,Los Angeles,57.8,9,14.2,0.3,16.3,2.4
6037218500,58.46,95.69,95-100% (highest scores),2869,Los Angeles,54.2,5.3,34.6,0.1,2.8,3
6071007604,58.44,95.67,95-100% (highest scores),4306,San Bernardino,48.4,32.2,8.5,0.6,7.8,2.6
6037541605,58.38,95.66,95-100% (highest scores),5323,Los Angeles,76.3,0.8,21.5,0.1,0.5,0.8
6037204810,58.38,95.65,95-100% (highest scores),4478,Los Angeles,97.6,1.3,0,0.1,0.5,0.4
6019002701,58.33,95.64,95-100% (highest scores),4673,Fresno ,80.4,9.5,2.3,0.5,6.4,0.9
6037531504,58.31,95.62,95-100% (highest scores),4414,Los Angeles,97.3,1.8,0.2,0.4,0.2,0.2
6037502301,58.28,95.61,95-100% (highest scores),5461,Los Angeles,91.6,5.3,1.1,0.4,1.2,0.4
6099002004,58.28,95.6,95-100% (highest scores),6022,Stanislaus ,41.6,42.1,6.1,0.5,5.4,4.3
6071004800,58.28,95.59,95-100% (highest scores),3282,San Bernardino,91.1,2.3,5,0.1,0.6,0.9
6037224020,58.27,95.57,95-100% (highest scores),2789,Los Angeles,83.7,4.8,8.4,0.1,1.8,1.2
6037535002,58.26,95.56,95-100% (highest scores),3681,Los Angeles,94.3,0.9,4.4,0,0.3,0.1
6037228720,58.25,95.55,95-100% (highest scores),4492,Los Angeles,87.7,0.5,10.9,0.1,0,0.8
6037541606,58.18,95.54,95-100% (highest scores),2506,Los Angeles,84,1,14.9,0,0,0.2
6037503000,58.16,95.52,95-100% (highest scores),6057,Los Angeles,91.8,5.5,0.4,0.1,1.9,0.3
6037536000,58.15,95.51,95-100% (highest scores),3720,Los Angeles,97,2.1,0.4,0.1,0.3,0.1
6037208302,58.14,95.5,95-100% (highest scores),4360,Los Angeles,75.3,4.2,7.4,0.1,11.2,1.7
6025011400,58.13,95.48,95-100% (highest scores),4580,Imperial ,91.7,2.3,5.3,0.1,0.1,0.4
6037603001,58.13,95.47,95-100% (highest scores),7139,Los Angeles,45.1,5,27.4,0.2,20.2,2.1
6037602900,58.13,95.46,95-100% (highest scores),4427,Los Angeles,66.8,6.6,18.8,0.4,5.6,1.9
6059086407,58.12,95.45,95-100% (highest scores),6488,Orange ,53.8,30.3,2.8,0.2,10.8,2.1
6077005131,58.1,95.43,95-100% (highest scores),4173,San Joaquin,38.2,51.1,4,0.9,3.6,2.3
6099003804,58.09,95.42,95-100% (highest scores),6450,Stanislaus ,51.9,40,1.3,0.8,3.8,2.3
6037541700,58.08,95.41,95-100% (highest scores),6366,Los Angeles,82.8,1.4,14.7,0.1,0.8,0.2
6037219300,58.07,95.4,95-100% (highest scores),3700,Los Angeles,56,2.5,33.7,0.4,4.8,2.6
6037190801,58.06,95.38,95-100% (highest scores),2594,Los Angeles,46.3,36.4,6.7,0.2,8.1,2.4
6037206010,58.06,95.37,95-100% (highest scores),3127,Los Angeles,51.5,4,3.3,0.2,39.7,1.3
6037104320,58.03,95.36,95-100% (highest scores),5998,Los Angeles,91.1,1.1,5.8,0.2,1.4,0.4
6037408301,57.98,95.35,95-100% (highest scores),5427,Los Angeles,85.8,5.3,0.5,0,8.1,0.4
6037190510,57.97,95.33,95-100% (highest scores),4227,Los Angeles,39.3,32.9,7.4,0.1,17.5,2.8
6037402903,57.95,95.32,95-100% (highest scores),4138,Los Angeles,79.1,5,4.1,0.2,10.8,0.8
6037128303,57.94,95.31,95-100% (highest scores),3982,Los Angeles,85.4,7.3,2.7,0.3,3.4,1
6029000400,57.94,95.3,95-100% (highest scores),4319,Kern ,21.6,72.4,1.4,1.1,0.4,3.1
6099002005,57.93,95.28,95-100% (highest scores),3631,Stanislaus ,42.5,39.3,3.9,0.6,10.2,3.5
6037402406,57.86,95.27,95-100% (highest scores),4776,Los Angeles,82.8,5.5,5.5,0.1,5.2,0.9
6037533603,57.85,95.26,95-100% (highest scores),6617,Los Angeles,93.1,5.5,0.2,0.1,0.2,0.9
6107003400,57.84,95.25,95-100% (highest scores),7016,Tulare ,57.1,34.1,0.2,0.9,6.3,1.4
6111009100,57.83,95.23,95-100% (highest scores),5279,Ventura ,93,3.6,2.1,0.1,0.8,0.4
6019002602,57.81,95.22,95-100% (highest scores),3520,Fresno ,75.7,17.2,2.4,0.8,2.6,1.3
6071006601,57.78,95.21,95-100% (highest scores),4564,San Bernardino,83.1,12.8,1.9,0.3,0.7,1.2
6037243000,57.76,95.19,95-100% (highest scores),6769,Los Angeles,79.4,1.2,18.6,0.2,0,0.6
6037228710,57.76,95.18,95-100% (highest scores),4235,Los Angeles,88.1,0.6,9.5,0,1.2,0.5
6099002604,57.76,95.17,95-100% (highest scores),4681,Stanislaus ,66.6,24,2.5,0.8,4.1,1.9
6037433101,57.76,95.16,95-100% (highest scores),2281,Los Angeles,49.5,6.2,0.2,0.3,43.6,0.3
6029004800,57.75,95.14,95-100% (highest scores),9297,Kern ,88.3,1.5,1.3,0.3,8,0.7
6037603102,57.73,95.13,95-100% (highest scores),4084,Los Angeles,45.1,6.5,11.8,0.1,34.6,2
6037533602,57.73,95.12,95-100% (highest scores),5420,Los Angeles,93.4,5.2,0.2,0.1,0.4,0.8
6037502902,57.7,95.11,95-100% (highest scores),4043,Los Angeles,86.6,8.2,1.6,0.1,2.9,0.6
6071004103,57.66,95.09,95-100% (highest scores),5634,San Bernardino,79.6,6.2,8.5,0.2,4.2,1.2
6071000301,57.64,95.08,95-100% (highest scores),8795,San Bernardino,77.9,5.3,5.4,0.3,10.1,1
6071003301,57.64,95.07,95-100% (highest scores),4841,San Bernardino,78.7,13.6,4.3,0.3,2.4,0.8
6019003809,57.61,95.06,95-100% (highest scores),4771,Fresno ,49.7,23.3,12.2,0.8,11.3,2.6
6037542200,57.6,95.04,95-100% (highest scores),6962,Los Angeles,75.1,1,21.8,0.1,1,1
6037502302,57.6,95.03,95-100% (highest scores),3000,Los Angeles,93.2,3.5,0.8,0.3,1.7,0.5
6039000502,57.58,95.02,95-100% (highest scores),10473,Madera ,78.7,14.3,3.7,0.4,1.6,1.3
6019008302,57.57,95.01,95-100% (highest scores),6562,Fresno ,96.2,2.8,0.2,0.3,0.3,0.3
6037240900,57.54,94.99,90-95%,5620,Los Angeles,73.9,0.3,24.8,0.1,0.2,0.7
6037294120,57.54,94.98,90-95%,2370,Los Angeles,91.7,1.4,5.3,0.2,0.7,0.8
6037241002,57.54,94.97,90-95%,3606,Los Angeles,54.7,0.6,42.9,0,0.3,1.5
6099002401,57.52,94.96,90-95%,3567,Stanislaus ,81.1,10,3.2,0.1,4.1,1.5
6037241202,57.51,94.94,90-95%,4943,Los Angeles,56,0.9,41,0.2,0.3,1.5
6037123020,57.47,94.93,90-95%,3432,Los Angeles,88,6.4,0.6,0,4.3,0.8
6037120300,57.46,94.92,90-95%,5531,Los Angeles,61.1,16.2,1.6,0.2,19.5,1.4
6071004201,57.46,94.9,90-95%,6854,San Bernardino,60,3.2,29.7,0.3,5.3,1.5
6037207102,57.45,94.89,90-95%,2553,Los Angeles,23.7,2.6,3.4,0.3,69.5,0.5
6037535604,57.41,94.88,90-95%,4435,Los Angeles,97.7,1.2,0.8,0,0.2,0.1
6071006500,57.41,94.87,90-95%,8386,San Bernardino,62.3,14.4,14.8,0.7,5.4,2.4
6037533105,57.4,94.85,90-95%,2580,Los Angeles,98.2,1.1,0.2,0,0,0.4
6067005205,57.39,94.84,90-95%,2109,Sacramento ,21.1,46.7,13.5,1.1,11.6,6.1
6037120020,57.37,94.83,90-95%,4057,Los Angeles,76.4,5,2.1,0.3,15.2,1.1
6099003100,57.36,94.82,90-95%,4000,Stanislaus ,50,45.2,1.1,0.7,1.3,1.7
6037402402,57.32,94.8,90-95%,7076,Los Angeles,67.7,14.7,4.4,0.2,11.2,1.8
6037532001,57.31,94.79,90-95%,3415,Los Angeles,93.8,4.8,0.2,0.1,0.9,0.2
6037405001,57.24,94.78,90-95%,6170,Los Angeles,88.5,4.1,1,0.1,5.7,0.5
6037533805,57.24,94.77,90-95%,3604,Los Angeles,96.2,2.9,0.3,0,0.3,0.2
6037534203,57.21,94.75,90-95%,3204,Los Angeles,96.5,2.2,0.3,0.1,0.6,0.2
6047001301,57.2,94.74,90-95%,3213,Merced ,49.6,38.4,5.9,0.7,3.2,2.2
6037534803,57.16,94.73,90-95%,4930,Los Angeles,97.6,1.7,0.2,0.2,0.2,0.2
6065042904,57.15,94.72,90-95%,9352,Riverside ,76.1,13.3,8,0.3,1.1,1.2
6037532606,57.12,94.7,90-95%,4284,Los Angeles,96.5,1.8,0.8,0,0.6,0.2
6037533601,57.11,94.69,90-95%,4484,Los Angeles,95.5,3.4,0.1,0.2,0.4,0.5
6037123205,57.08,94.68,90-95%,2645,Los Angeles,82.9,10.8,2.3,0.1,2.7,1.2
6037209103,57.05,94.67,90-95%,3216,Los Angeles,93.8,1.2,3.2,0.2,1.3,0.4
6013379000,57.04,94.65,90-95%,6117,Contra Costa,52.8,2.3,40.2,0.3,2.5,1.9
6037291300,57.04,94.64,90-95%,2601,Los Angeles,24.4,16.5,6.4,0.5,48.3,4.1
6037121900,56.98,94.63,90-95%,4110,Los Angeles,78.8,13,0.9,0.5,5.7,1.1
6037540600,56.96,94.61,90-95%,4271,Los Angeles,64.5,1,33,0.1,0.5,0.9
6107002901,56.96,94.6,90-95%,3729,Tulare ,72.1,17.7,7.2,0.4,1,1.6
6037186401,56.91,94.59,90-95%,3452,Los Angeles,82.7,3.2,0.7,0,12.6,0.9
6037533103,56.9,94.58,90-95%,3577,Los Angeles,98.3,1.3,0.1,0,0.1,0.2
6037432802,56.9,94.56,90-95%,5821,Los Angeles,76.9,3,0.8,0,19.1,0.2
6013312000,56.88,94.55,90-95%,2292,Contra Costa,38.3,10.5,39,0.4,8.5,3.2
6037191000,56.87,94.54,90-95%,3228,Los Angeles,44.2,36.5,8.8,0.5,7.1,3
6071000904,56.82,94.53,90-95%,3248,San Bernardino,60.1,26.4,5.2,0.2,6.2,1.8
6037226700,56.78,94.51,90-95%,6170,Los Angeles,95.1,0.5,3.8,0,0.2,0.4
6065040101,56.78,94.5,90-95%,4287,Riverside ,73.6,13.9,9,0.3,1.4,1.8
6099001900,56.72,94.49,90-95%,5257,Stanislaus ,26.5,65.8,2.1,0.6,2,3.1
6037226410,56.69,94.48,90-95%,3491,Los Angeles,95.3,0.5,2.7,0.1,1.2,0.2
6037226420,56.69,94.46,90-95%,4906,Los Angeles,90.5,0.3,7.7,0,1.2,0.3
6037533202,56.68,94.45,90-95%,2762,Los Angeles,97.6,1.8,0.1,0,0.3,0.2
6077001800,56.63,94.44,90-95%,3939,San Joaquin,72.3,18.6,1.7,0.6,4.4,2.4
6065041600,56.63,94.43,90-95%,6230,Riverside ,84.6,10.3,2.2,0.4,1.4,1.1
6067002200,56.6,94.41,90-95%,4004,Sacramento ,18.5,32.4,25.4,0.5,16.6,6.7
6037240600,56.58,94.4,90-95%,4932,Los Angeles,67.1,0.7,31.1,0.2,0.2,0.8
6037123303,56.56,94.39,90-95%,3301,Los Angeles,60.2,26.5,3,0,7.8,2.5
6099002002,56.55,94.38,90-95%,4527,Stanislaus ,52.4,42.3,0.3,0.8,1.3,2.9
6037540902,56.55,94.36,90-95%,4506,Los Angeles,37,1,60.4,0.2,0.2,1.2
6037541200,56.54,94.35,90-95%,5662,Los Angeles,29.3,0.7,68.1,0.2,0.4,1.3
6019004205,56.53,94.34,90-95%,5888,Fresno ,49.2,28.7,12.7,0.7,6.2,2.4
6037402301,56.51,94.32,90-95%,5454,Los Angeles,80.5,8,4.7,0.1,5.9,0.8
6037241400,56.47,94.31,90-95%,3285,Los Angeles,62.7,0.5,34.9,0.1,0.5,1.4
6071001503,56.42,94.3,90-95%,4195,San Bernardino,90.2,4.8,2.4,0.3,1.4,0.9
6037603302,56.4,94.29,90-95%,3804,Los Angeles,33.9,10.6,5.8,0.2,46.5,3
6037127605,56.39,94.27,90-95%,3549,Los Angeles,72.7,14.2,5.9,0.1,5.9,1.3
6037432700,56.38,94.26,90-95%,5262,Los Angeles,77.3,3.1,0.2,0.2,18.9,0.3
6037433902,56.34,94.25,90-95%,3780,Los Angeles,86.5,4.4,0.1,0.1,8.7,0.3
6037553602,56.33,94.24,90-95%,4730,Los Angeles,70.1,4.2,20.7,0.1,3.9,1.1
6037218400,56.31,94.22,90-95%,4714,Los Angeles,66,4.1,26.5,0.1,1.2,2.1
6037433501,56.31,94.21,90-95%,1954,Los Angeles,87.9,4.1,0.1,0.1,7.3,0.6
6037228600,56.29,94.2,90-95%,5049,Los Angeles,86.9,1.3,10.8,0,0.3,0.8
6037570602,56.26,94.19,90-95%,6356,Los Angeles,45.8,11.2,11.5,0.2,28.9,2.3
6037543201,56.24,94.17,90-95%,3607,Los Angeles,59,1,38,0,0.6,1.4
6019001407,56.23,94.16,90-95%,4694,Fresno ,59.3,8.7,16.2,0.3,13.7,1.8
6037531902,56.23,94.15,90-95%,4077,Los Angeles,97.1,2.2,0.1,0.1,0.3,0.2
6037232700,56.2,94.14,90-95%,5895,Los Angeles,73.6,0.7,24.2,0.1,0.5,1
6037291120,56.2,94.12,90-95%,2210,Los Angeles,66.3,1.9,28.6,0,2.6,0.5
6037531702,56.18,94.11,90-95%,4754,Los Angeles,96.8,1.9,0.4,0.1,0.4,0.4
6037542104,56.16,94.1,90-95%,3524,Los Angeles,85.6,0.5,12.2,0,1,0.6
6077003803,56.15,94.09,90-95%,5281,San Joaquin,48.7,26.3,11.6,0.6,10,2.8
6065041203,56.11,94.07,90-95%,3545,Riverside ,78,13.5,4.3,0.4,2.4,1.4
6037121802,56.11,94.06,90-95%,3525,Los Angeles,67.7,17.3,5.6,0.2,8,1.2
6037434004,56.09,94.05,90-95%,2796,Los Angeles,90.6,3.8,0.2,0.4,4.6,0.5
6037185203,56.09,94.03,90-95%,3200,Los Angeles,84.8,7.4,1.3,0.1,5.8,0.7
6037532500,56.05,94.02,90-95%,4078,Los Angeles,96.3,1.1,0.6,0,1.6,0.3
6037407002,56.04,94.01,90-95%,3804,Los Angeles,87,2.9,1,0.1,8.5,0.5
6037239802,56.03,94,90-95%,4902,Los Angeles,72,0.4,26.5,0.1,0.3,0.6
6037228210,56.02,93.98,90-95%,3806,Los Angeles,84.3,1.7,10.9,0.1,2.8,0.3
6047001302,56,93.97,90-95%,3264,Merced ,49.7,34.5,5.7,0.9,6.5,2.6
6037575402,56,93.96,90-95%,4065,Los Angeles,77,3.7,11.7,0.5,5.5,1.5
6037231710,55.98,93.95,90-95%,4358,Los Angeles,79.1,0.5,18.8,0.3,0.3,1
6065042010,55.98,93.93,90-95%,5887,Riverside ,75.1,15.5,6.4,0.2,1.1,1.7
6037405102,55.97,93.92,90-95%,5069,Los Angeles,78.4,4.2,1.2,0.1,15.3,0.7
6037203600,55.95,93.91,90-95%,5394,Los Angeles,97.4,1.2,0.2,0.2,0.7,0.3
6037570204,55.93,93.9,90-95%,4130,Los Angeles,53.6,15.2,16.1,0.4,13.4,1.2
6065040201,55.92,93.88,90-95%,5897,Riverside ,63.5,25.1,5.3,0.2,4.3,1.5
6037104822,55.92,93.87,90-95%,2277,Los Angeles,87.7,3.3,1.1,0,7.1,0.7
6077005127,55.91,93.86,90-95%,5510,San Joaquin,42.7,21.9,7.5,0.5,23.8,3.6
6037124104,55.89,93.85,90-95%,2439,Los Angeles,60.3,27.1,6.7,0.2,3.5,2.2
6037302503,55.89,93.83,90-95%,4330,Los Angeles,25.4,60,0.6,0,11.5,2.5
6059110500,55.88,93.82,90-95%,8631,Orange ,60.6,13.5,5.3,0.2,18.7,1.7
6071002401,55.88,93.81,90-95%,8946,San Bernardino,88.6,7.8,1.2,0.1,1.6,0.6
6037408401,55.86,93.79,90-95%,4289,Los Angeles,69.2,9.4,1.5,0.1,19,0.7
6019003807,55.86,93.78,90-95%,3362,Fresno ,53.1,25.9,7.3,0.7,11.5,1.5
6071004604,55.85,93.77,90-95%,5177,San Bernardino,64.4,23.8,8.3,0.5,1.3,1.7
6065041101,55.84,93.76,90-95%,5139,Riverside ,85.8,7.6,3.5,0.9,1.2,1.1
6019006900,55.81,93.74,90-95%,3170,Fresno ,81.3,12.5,0.2,0.2,5.1,0.7
6037310501,55.81,93.73,90-95%,3205,Los Angeles,57.7,27.8,2.7,0.2,9.2,2.3
6037237101,55.8,93.72,90-95%,3705,Los Angeles,68.3,0.6,30,0.1,0.2,0.7
6071000303,55.79,93.71,90-95%,7169,San Bernardino,82.3,10.9,1.6,0.1,4.5,0.6
6077005110,55.77,93.69,90-95%,6488,San Joaquin,37.1,53.7,2.2,0.7,3,3.3
6037204410,55.73,93.68,90-95%,2363,Los Angeles,93.6,1.8,0.2,0.3,3.5,0.7
6077005122,55.71,93.67,90-95%,4829,San Joaquin,35.6,43.2,3.3,0.5,14.1,3.3
6059011601,55.69,93.66,90-95%,7955,Orange ,73.8,15,2.2,0.2,7.5,1.3
6037534406,55.68,93.64,90-95%,4609,Los Angeles,97.5,1.3,0.5,0.2,0.2,0.3
6037237300,55.65,93.63,90-95%,5262,Los Angeles,39.6,1,56.8,0.1,0.5,2
6037207301,55.65,93.62,90-95%,4521,Los Angeles,20.8,37.2,20.2,0.9,15.9,4.9
